Date,GOL,APLE,PLTR,KO,VZ,AMC
2020-12-01 00:00:00-05:00,9.239999771118164,12.336682319641113,25.670000076293945,47.87944030761719,51.18605041503906,41.5
2020-12-02 00:00:00-05:00,9.649999618530273,11.794807434082031,22.510000228881836,47.94384765625,51.8451042175293,43.20000076293945
2020-12-03 00:00:00-05:00,10.649999618530273,11.740621566772461,24.030000686645508,48.56028747558594,52.16617965698242,36.29999923706055
2020-12-04 00:00:00-05:00,10.550000190734863,11.993494033813477,23.850000381469727,49.54473876953125,52.005638122558594,35.099998474121094
2020-12-07 00:00:00-05:00,10.899999618530273,11.460651397705078,28.940000534057617,48.75349426269531,51.836647033691406,35.599998474121094
2020-12-08 00:00:00-05:00,10.850000381469727,11.632242202758789,28.59000015258789,48.92830276489258,51.921146392822266,39.79999923706055
2020-12-09 00:00:00-05:00,10.5600004196167,11.858027458190918,26.6299991607666,49.066314697265625,51.929588317871094,38.599998474121094
2020-12-10 00:00:00-05:00,10.90999984741211,11.803837776184082,27.040000915527344,48.80870056152344,51.12690353393555,40.900001525878906
2020-12-11 00:00:00-05:00,10.699999809265137,11.794807434082031,27.200000762939453,49.084712982177734,50.9917106628418,39.20000076293945
2020-12-14 00:00:00-05:00,10.3100004196167,11.496776580810547,27.239999771118164,49.011112213134766,50.67909240722656,31.899999618530273
2020-12-15 00:00:00-05:00,10.65999984741211,12.110901832580566,26.43000030517578,49.53553771972656,51.160701751708984,28.600000381469727
2020-12-16 00:00:00-05:00,10.520000457763672,12.074774742126465,25.920000076293945,48.81790542602539,50.61994552612305,27.799999237060547
2020-12-17 00:00:00-05:00,10.380000114440918,11.803837776184082,27.229999542236328,49.011112213134766,50.704444885253906,28.5
2020-12-18 00:00:00-05:00,9.970000267028809,11.66837215423584,25.969999313354492,49.443538665771484,51.08466339111328,28.0
2020-12-21 00:00:00-05:00,9.359999656677246,11.677403450012207,28.510000228881836,48.587886810302734,50.26507568359375,26.799999237060547
2020-12-22 00:00:00-05:00,8.9399995803833,11.514838218688965,28.040000915527344,48.54187774658203,49.84260940551758,25.899999618530273
2020-12-23 00:00:00-05:00,9.40999984741211,11.740621566772461,28.690000534057617,48.83629608154297,49.81725311279297,25.600000381469727
2020-12-24 00:00:00-05:00,9.390000343322754,11.903181076049805,27.75,49.167510986328125,49.71586608886719,25.100000381469727
2020-12-28 00:00:00-05:00,9.279999732971191,11.95737075805664,25.6299991607666,49.8299560546875,49.83415603637695,23.899999618530273
2020-12-29 00:00:00-05:00,9.420000076293945,11.812872886657715,24.65999984741211,49.80235290527344,49.69051742553711,22.899999618530273
2020-12-30 00:00:00-05:00,9.649999618530273,11.731588363647461,25.100000381469727,50.087562561035156,49.12440872192383,21.600000381469727
2020-12-31 00:00:00-05:00,9.819999694824219,11.65933895111084,23.549999237060547,50.455589294433594,49.63982391357422,21.200000762939453
2021-01-04 00:00:00-05:00,9.050000190734863,11.334213256835938,23.3700008392334,48.54187774658203,49.72431182861328,20.100000381469727
2021-01-05 00:00:00-05:00,9.109999656677246,11.388400077819824,24.600000381469727,48.00825500488281,49.496185302734375,19.799999237060547
2021-01-06 00:00:00-05:00,8.789999961853027,12.128963470458984,23.540000915527344,46.4809684753418,50.09609603881836,20.100000381469727
2021-01-07 00:00:00-05:00,8.680000305175781,11.523872375488281,25.0,45.96574020385742,49.98336410522461,20.5
2021-01-08 00:00:00-05:00,8.720000267028809,11.523872375488281,25.200000762939453,46.99620056152344,49.359954833984375,21.399999618530273
2021-01-11 00:00:00-05:00,8.479999542236328,11.189713478088379,25.93000030517578,46.186553955078125,49.06961441040039,22.0
2021-01-12 00:00:00-05:00,9.119999885559082,11.415494918823242,26.18000030517578,46.10375213623047,48.89881134033203,22.899999618530273
2021-01-13 00:00:00-05:00,8.699999809265137,11.650307655334473,25.5,46.14974594116211,48.7280158996582,21.799999237060547
2021-01-14 00:00:00-05:00,9.319999694824219,11.704495429992676,24.920000076293945,45.29410171508789,48.710933685302734,21.799999237060547
2021-01-15 00:00:00-05:00,8.829999923706055,11.596120834350586,25.639999389648438,44.80647659301758,49.00129318237305,23.299999237060547
2021-01-19 00:00:00-05:00,8.649999618530273,11.867056846618652,26.6200008392334,44.63166427612305,48.7194709777832,30.600000381469727
2021-01-20 00:00:00-05:00,8.720000267028809,12.056714057922363,26.34000015258789,44.78807830810547,48.89881134033203,29.700000762939453
2021-01-21 00:00:00-05:00,8.489999771118164,11.794807434082031,25.979999542236328,45.0364875793457,48.907352447509766,29.799999237060547
2021-01-22 00:00:00-05:00,8.359999656677246,11.930276870727539,32.58000183105469,44.61326599121094,49.078147888183594,35.099998474121094
2021-01-25 00:00:00-05:00,8.0600004196167,11.66837215423584,36.22999954223633,44.88008499145508,49.88942337036133,44.20000076293945
2021-01-26 00:00:00-05:00,8.260000228881836,11.442588806152344,35.369998931884766,45.34931182861328,48.30956268310547,49.599998474121094
2021-01-27 00:00:00-05:00,8.470000267028809,11.243903160095215,39.0,44.65007019042969,47.079833984375,199.0
2021-01-28 00:00:00-05:00,8.949999809265137,11.722558975219727,35.65999984741211,45.22050094604492,47.2847900390625,86.30000305175781
2021-01-29 00:00:00-05:00,8.670000076293945,11.270994186401367,35.18000030517578,44.30044937133789,46.75532531738281,132.60000610351562
2021-02-01 00:00:00-05:00,9.0600004196167,11.541932106018066,33.959999084472656,44.60406494140625,46.35395431518555,133.0
2021-02-02 00:00:00-05:00,9.390000343322754,11.794807434082031,31.020000457763672,45.045684814453125,46.54182052612305,78.19999694824219
2021-02-03 00:00:00-05:00,9.229999542236328,11.794807434082031,31.760000228881836,44.87087631225586,46.78948211669922,89.69999694824219
2021-02-04 00:00:00-05:00,9.270000457763672,11.830934524536133,32.04999923706055,45.09168243408203,47.088375091552734,70.9000015258789
2021-02-05 00:00:00-05:00,9.270000457763672,11.821901321411133,34.04999923706055,45.68052673339844,47.24209213256836,68.30000305175781
2021-02-08 00:00:00-05:00,9.579999923706055,12.1018705368042,36.04999923706055,45.92893600463867,47.01152038574219,61.79999923706055
2021-02-09 00:00:00-05:00,9.210000038146973,11.903181076049805,38.16999816894531,45.72652816772461,46.96881866455078,55.0
2021-02-10 00:00:00-05:00,8.930000305175781,12.255401611328125,35.70000076293945,45.634517669677734,46.934661865234375,58.0
2021-02-11 00:00:00-05:00,8.880000114440918,12.363773345947266,33.11000061035156,46.278560638427734,46.62722396850586,56.099998474121094
2021-02-12 00:00:00-05:00,8.9399995803833,12.336682319641113,31.90999984741211,46.637367248535156,46.28562927246094,55.900001525878906
2021-02-16 00:00:00-05:00,9.109999656677246,12.968868255615234,27.84000015258789,46.25095748901367,46.24293899536133,56.5
2021-02-17 00:00:00-05:00,8.90999984741211,12.715996742248535,27.079999923706055,46.12215042114258,48.668235778808594,55.5
2021-02-18 00:00:00-05:00,8.619999885559082,12.743088722229004,25.170000076293945,46.71098709106445,48.659698486328125,55.099998474121094
2021-02-19 00:00:00-05:00,8.829999923706055,12.986931800842285,29.0,46.10375213623047,48.20708465576172,57.0
2021-02-22 00:00:00-05:00,8.270000457763672,13.42043399810791,28.0,46.58218002319336,48.20708465576172,65.5
2021-02-23 00:00:00-05:00,8.399999618530273,13.537837982177734,26.75,46.499366760253906,48.702388763427734,77.0
2021-02-24 00:00:00-05:00,8.789999961853027,13.501714706420898,26.389999389648438,46.6557731628418,48.77925109863281,90.9000015258789
2021-02-25 00:00:00-05:00,8.15999984741211,12.95080852508545,23.959999084472656,46.15895080566406,48.24978256225586,82.9000015258789
2021-02-26 00:00:00-05:00,7.760000228881836,12.869525909423828,23.899999618530273,45.07328796386719,47.225013732910156,80.0999984741211
2021-03-01 00:00:00-05:00,7.630000114440918,12.779213905334473,24.809999465942383,45.91053771972656,47.27625274658203,91.80000305175781
2021-03-02 00:00:00-05:00,7.340000152587891,12.616652488708496,24.479999542236328,46.09455108642578,46.95173645019531,89.30000305175781
2021-03-03 00:00:00-05:00,7.309999942779541,13.221746444702148,23.59000015258789,45.9841423034668,47.29332733154297,85.80000305175781
2021-03-04 00:00:00-05:00,6.909999847412109,12.616652488708496,24.729999542236328,45.947330474853516,46.79802322387695,80.30000305175781
2021-03-05 00:00:00-05:00,7.239999771118164,12.761149406433105,23.950000762939453,46.72938919067383,47.82279586791992,80.5
2021-03-08 00:00:00-05:00,6.800000190734863,13.104337692260742,22.520000457763672,47.51142883300781,48.49744415283203,92.9000015258789
2021-03-09 00:00:00-05:00,6.840000152587891,13.18561840057373,24.260000228881836,46.793792724609375,47.99359130859375,105.0
2021-03-10 00:00:00-05:00,7.539999961853027,13.321087837219238,24.75,47.327415466308594,48.74509048461914,98.5
2021-03-11 00:00:00-05:00,8.319999694824219,13.221746444702148,26.729999542236328,46.812191009521484,47.40434646606445,102.80000305175781
2021-03-12 00:00:00-05:00,8.319999694824219,13.51977825164795,26.920000076293945,46.719417572021484,47.5068244934082,111.5999984741211
2021-03-15 00:00:00-04:00,8.640000343322754,14.160993576049805,26.790000915527344,47.340972900390625,47.51536178588867,140.39999389648438
2021-03-16 00:00:00-04:00,8.109999656677246,13.917152404785156,25.610000610351562,47.517250061035156,47.51536178588867,130.1999969482422
2021-03-17 00:00:00-04:00,8.34000015258789,14.350650787353516,25.209999084472656,47.53580093383789,47.60929489135742,135.60000610351562
2021-03-18 00:00:00-04:00,7.730000019073486,14.03455924987793,23.979999542236328,46.91423416137695,48.087528228759766,140.0
2021-03-19 00:00:00-04:00,7.809999942779541,13.637181282043457,24.31999969482422,47.13688278198242,48.027748107910156,139.3000030517578
2021-03-22 00:00:00-04:00,7.559999942779541,13.57396125793457,24.219999313354492,47.31315231323242,48.32664489746094,124.9000015258789
2021-03-23 00:00:00-04:00,7.349999904632568,12.995963096618652,23.260000228881836,47.674957275390625,48.599918365478516,106.5999984741211
2021-03-24 00:00:00-04:00,7.349999904632568,13.230774879455566,21.8799991607666,47.79555892944336,48.68531036376953,90.19999694824219
2021-03-25 00:00:00-04:00,7.420000076293945,13.492681503295898,22.579999923706055,48.2594108581543,49.00129318237305,109.4000015258789
2021-03-26 00:00:00-04:00,7.260000228881836,13.528806686401367,22.579999923706055,49.20567321777344,49.68446731567383,102.4000015258789
2021-03-29 00:00:00-04:00,7.099999904632568,13.230774879455566,21.729999542236328,49.95711898803711,50.23955535888672,103.5
2021-03-30 00:00:00-04:00,7.760000228881836,13.501897811889648,22.040000915527344,49.30772018432617,50.034603118896484,103.5
2021-03-31 00:00:00-04:00,7.650000095367432,13.16751480102539,23.290000915527344,48.899532318115234,49.65884780883789,102.0999984741211
2021-04-01 00:00:00-04:00,7.599999904632568,13.42959976196289,23.06999969482422,48.7139892578125,49.78694152832031,93.5999984741211
2021-04-05 00:00:00-04:00,8.010000228881836,13.465747833251953,23.440000534057617,48.992305755615234,50.27370834350586,106.0999984741211
2021-04-06 00:00:00-04:00,8.069999694824219,13.492860794067383,23.270000457763672,49.34482955932617,50.478668212890625,102.0
2021-04-07 00:00:00-04:00,7.96999979019165,13.64649772644043,22.899999618530273,49.42832565307617,50.384727478027344,98.5
2021-04-08 00:00:00-04:00,8.399999618530273,13.800134658813477,23.40999984741211,49.27988815307617,49.71836471557617,97.9000015258789
2021-04-09 00:00:00-04:00,8.279999732971191,13.637458801269531,24.040000915527344,49.33555221557617,49.62342071533203,94.19999694824219
2021-04-12 00:00:00-04:00,8.119999885559082,13.574199676513672,23.34000015258789,49.49326705932617,49.66658020019531,86.19999694824219
2021-04-13 00:00:00-04:00,8.130000114440918,13.438634872436523,25.420000076293945,49.25205612182617,49.73563003540039,88.4000015258789
2021-04-14 00:00:00-04:00,8.09000015258789,13.601312637329102,23.700000762939453,49.24278259277344,49.804683685302734,93.5
2021-04-15 00:00:00-04:00,8.1899995803833,13.574199676513672,23.149999618530273,49.47471237182617,49.804683685302734,99.0
2021-04-16 00:00:00-04:00,8.149999618530273,13.619384765625,22.469999313354492,49.799407958984375,50.305320739746094,93.30000305175781
2021-04-19 00:00:00-04:00,8.359999656677246,13.565159797668457,21.940000534057617,50.096275329589844,50.400264739990234,96.5999984741211
2021-04-20 00:00:00-04:00,7.940000057220459,13.42959976196289,21.780000686645508,50.253990173339844,50.400264739990234,92.80000305175781
2021-04-21 00:00:00-04:00,8.15999984741211,13.763983726501465,22.6299991607666,50.66218185424805,50.184478759765625,97.80000305175781
2021-04-22 00:00:00-04:00,8.449999809265137,13.574199676513672,22.860000610351562,50.50446319580078,49.44215393066406,99.9000015258789
2021-04-23 00:00:00-04:00,8.760000228881836,13.800134658813477,23.40999984741211,50.53229522705078,49.45941925048828,101.5999984741211
2021-04-26 00:00:00-04:00,8.84000015258789,13.944731712341309,24.110000610351562,49.780853271484375,49.14867401123047,115.0
2021-04-27 00:00:00-04:00,8.710000038146973,13.944731712341309,23.8799991607666,49.70663833618164,48.61351776123047,114.5999984741211
2021-04-28 00:00:00-04:00,8.960000038146973,14.161630630493164,23.850000381469727,49.715919494628906,48.70846176147461,108.5
2021-04-29 00:00:00-04:00,8.920000076293945,14.306227684020996,23.3700008392334,50.33747863769531,49.476680755615234,102.0
2021-04-30 00:00:00-04:00,8.600000381469727,14.333343505859375,23.040000915527344,50.07771301269531,49.88237380981445,100.30000305175781
2021-05-03 00:00:00-04:00,8.609999656677246,14.261042594909668,22.299999237060547,50.54157638549805,49.99457931518555,97.0999984741211
2021-05-04 00:00:00-04:00,8.5,14.062217712402344,21.639999389648438,50.226158142089844,50.5815315246582,93.9000015258789
2021-05-05 00:00:00-04:00,8.949999809265137,14.089330673217773,21.149999618530273,50.096275329589844,50.65921401977539,91.69999694824219
2021-05-06 00:00:00-04:00,9.119999885559082,14.098368644714355,20.09000015258789,50.597232818603516,51.177120208740234,90.0
2021-05-07 00:00:00-04:00,9.65999984741211,14.288154602050781,19.75,50.56940460205078,50.685115814208984,95.0999984741211
2021-05-10 00:00:00-04:00,9.680000305175781,13.962807655334473,18.469999313354492,50.940494537353516,51.37564468383789,97.4000015258789
2021-05-11 00:00:00-04:00,9.579999923706055,13.791095733642578,20.209999084472656,50.39314270019531,50.52974319458008,100.5
2021-05-12 00:00:00-04:00,9.069999694824219,13.393448829650879,18.889999389648438,50.13338088989258,50.41752624511719,103.19999694824219
2021-05-13 00:00:00-04:00,9.079999923706055,13.610345840454102,18.3700008392334,50.56940460205078,50.76279830932617,127.69999694824219
2021-05-14 00:00:00-04:00,9.65999984741211,14.053179740905762,20.079999923706055,50.77350616455078,50.65921401977539,129.8000030517578
2021-05-17 00:00:00-04:00,9.640000343322754,13.998955726623535,20.459999084472656,50.69001388549805,50.0118408203125,139.5
2021-05-18 00:00:00-04:00,9.8100004196167,13.998955726623535,21.239999771118164,50.41168975830078,49.355838775634766,140.3000030517578
2021-05-19 00:00:00-04:00,9.800000190734863,13.809168815612793,20.670000076293945,50.253990173339844,49.131412506103516,126.4000015258789
2021-05-20 00:00:00-04:00,9.880000114440918,13.800134658813477,20.610000610351562,50.699283599853516,49.01920700073242,125.5
2021-05-21 00:00:00-04:00,9.529999732971191,13.754949569702148,20.75,50.671451568603516,49.12278366088867,120.80000305175781
2021-05-24 00:00:00-04:00,9.470000267028809,13.962807655334473,21.219999313354492,50.838436126708984,49.183204650878906,136.8000030517578
2021-05-25 00:00:00-04:00,9.6899995803833,13.85435962677002,21.479999542236328,50.82916259765625,48.751625061035156,164.10000610351562
2021-05-26 00:00:00-04:00,10.430000305175781,14.18874454498291,22.1200008392334,51.05181121826172,48.64804458618164,195.60000610351562
2021-05-27 00:00:00-04:00,10.380000114440918,14.468901634216309,22.700000762939453,51.47856140136719,48.587623596191406,265.20001220703125
2021-05-28 00:00:00-04:00,10.239999771118164,14.342379570007324,22.950000762939453,51.293025970458984,48.760257720947266,261.20001220703125
2021-06-01 00:00:00-04:00,10.260000228881836,14.77617359161377,23.059999465942383,51.28374099731445,48.66530227661133,320.3999938964844
2021-06-02 00:00:00-04:00,10.699999809265137,14.694838523864746,24.450000762939453,51.48784255981445,48.89836120605469,625.5
2021-06-03 00:00:00-04:00,10.229999542236328,14.450828552246094,23.6299991607666,51.61771774291992,49.183204650878906,513.4000244140625
2021-06-04 00:00:00-04:00,10.510000228881836,14.523126602172852,24.030000686645508,52.17434310913086,49.45941925048828,479.1000061035156
2021-06-07 00:00:00-04:00,10.930000305175781,14.749058723449707,24.459999084472656,51.98879623413086,49.37310028076172,550.0
2021-06-08 00:00:00-04:00,10.819999694824219,14.803284645080566,24.3799991607666,51.62699890136719,49.32994079589844,550.5
2021-06-09 00:00:00-04:00,10.770000457763672,14.72195053100586,24.170000076293945,51.46928024291992,49.24362564086914,493.3999938964844
2021-06-10 00:00:00-04:00,10.399999618530273,14.61350154876709,24.139999389648438,51.86819839477539,49.49394226074219,428.1000061035156
2021-06-11 00:00:00-04:00,10.039999961853027,14.794249534606934,24.670000076293945,52.100120544433594,49.48531723022461,494.0
2021-06-14 00:00:00-04:00,10.210000038146973,14.694838523864746,25.0,51.92252731323242,49.355838775634766,570.0
2021-06-15 00:00:00-04:00,10.029999732971191,14.631576538085938,24.40999984741211,51.79167556762695,49.450782775878906,590.4000244140625
2021-06-16 00:00:00-04:00,9.930000305175781,14.740025520324707,24.799999237060547,51.09999465942383,48.88972473144531,551.7999877929688
2021-06-17 00:00:00-04:00,9.8100004196167,14.369489669799805,25.450000762939453,51.36170959472656,48.79478073120117,607.2999877929688
2021-06-18 00:00:00-04:00,9.8100004196167,14.197779655456543,25.3700008392334,50.25876998901367,48.18193054199219,592.5999755859375
2021-06-21 00:00:00-04:00,10.130000114440918,14.441790580749512,25.420000076293945,50.810245513916016,48.6739387512207,556.9000244140625
2021-06-22 00:00:00-04:00,10.039999961853027,14.2700777053833,25.399999618530273,50.997188568115234,48.656673431396484,582.7000122070312
2021-06-23 00:00:00-04:00,10.0600004196167,14.215853691101074,26.270000457763672,50.58591842651367,48.39772415161133,583.0
2021-06-24 00:00:00-04:00,10.109999656677246,14.098368644714355,26.530000686645508,50.838287353515625,48.656673431396484,567.0
2021-06-25 00:00:00-04:00,9.680000305175781,14.053179740905762,26.780000686645508,50.772850036621094,48.66530227661133,540.5999755859375
2021-06-28 00:00:00-04:00,9.569999694824219,13.727832794189453,27.3799991607666,50.71677780151367,48.49267578125,581.0999755859375
2021-06-29 00:00:00-04:00,9.300000190734863,13.565053939819336,26.6299991607666,50.3428955078125,48.199195861816406,564.2999877929688
2021-06-30 00:00:00-04:00,9.220000267028809,13.800180435180664,26.360000610351562,50.576568603515625,48.36319351196289,566.7999877929688
2021-07-01 00:00:00-04:00,8.979999542236328,13.899656295776367,24.719999313354492,50.43636703491211,48.587623596191406,542.2000122070312
2021-07-02 00:00:00-04:00,9.239999771118164,13.935831069946289,24.440000534057617,50.64199447631836,48.71709442138672,519.5999755859375
2021-07-06 00:00:00-04:00,8.619999885559082,13.492707252502441,24.68000030517578,50.3615837097168,48.691200256347656,499.6000061035156
2021-07-07 00:00:00-04:00,8.630000114440918,13.357056617736816,22.889999389648438,50.772850036621094,48.79478073120117,450.70001220703125
2021-07-08 00:00:00-04:00,8.300000190734863,13.329925537109375,23.079999923706055,50.59526824951172,48.60100555419922,479.3999938964844
2021-07-09 00:00:00-04:00,8.300000190734863,13.601227760314941,23.290000915527344,50.903709411621094,48.94142150878906,461.8999938964844
2021-07-12 00:00:00-04:00,8.600000381469727,13.700702667236328,22.950000762939453,50.92240524291992,49.01124954223633,426.1000061035156
2021-07-13 00:00:00-04:00,8.529999732971191,13.212359428405762,22.450000762939453,51.42714309692383,48.95887756347656,393.5
2021-07-14 00:00:00-04:00,8.84000015258789,13.483662605285645,21.559999465942383,52.5861701965332,49.159637451171875,334.29998779296875
2021-07-15 00:00:00-04:00,8.569999694824219,13.483662605285645,21.469999313354492,52.75441360473633,49.36039352416992,360.0
2021-07-16 00:00:00-04:00,8.359999656677246,13.130972862243652,21.3700008392334,52.7170295715332,49.28183364868164,349.6000061035156
2021-07-19 00:00:00-04:00,7.809999942779541,12.742106437683105,21.540000915527344,52.09077835083008,48.740665435791016,346.20001220703125
2021-07-20 00:00:00-04:00,8.180000305175781,13.158102035522461,22.18000030517578,52.18424987792969,48.51371765136719,430.8999938964844
2021-07-21 00:00:00-04:00,8.300000190734863,13.58314037322998,22.520000457763672,52.85722732543945,48.83667755126953,407.79998779296875
2021-07-22 00:00:00-04:00,8.180000305175781,13.4113130569458,22.06999969482422,52.78245544433594,48.83667755126953,372.3999938964844
2021-07-23 00:00:00-04:00,8.100000381469727,13.20332145690918,21.809999465942383,53.287193298339844,48.775577545166016,369.8999938964844
2021-07-26 00:00:00-04:00,8.40999984741211,13.465578079223633,22.1299991607666,53.33393478393555,48.688289642333984,402.8999938964844
2021-07-27 00:00:00-04:00,8.149999618530273,13.393231391906738,21.68000030517578,53.520870208740234,49.05489730834961,380.1000061035156
2021-07-28 00:00:00-04:00,8.5,13.51079273223877,22.559999465942383,53.03483200073242,48.63591766357422,389.0
2021-07-29 00:00:00-04:00,8.350000381469727,13.682619094848633,22.18000030517578,53.324581146240234,48.86286544799805,381.29998779296875
2021-07-30 00:00:00-04:00,7.880000114440918,13.51983642578125,21.709999084472656,53.305885314941406,48.688289642333984,370.20001220703125
2021-08-02 00:00:00-04:00,7.840000152587891,13.357056617736816,22.100000381469727,53.165687561035156,48.670833587646484,352.0
2021-08-03 00:00:00-04:00,7.75,13.239492416381836,22.239999771118164,53.20307159423828,48.644649505615234,335.8999938964844
2021-08-04 00:00:00-04:00,7.659999847412109,12.895843505859375,22.299999237060547,52.43661880493164,48.33041763305664,298.3999938964844
2021-08-05 00:00:00-04:00,7.670000076293945,13.438445091247559,22.520000457763672,52.81049728393555,48.26932144165039,335.1000061035156
2021-08-06 00:00:00-04:00,7.590000152587891,13.51079273223877,21.81999969482422,52.94136047363281,48.19948959350586,327.0
2021-08-09 00:00:00-04:00,7.570000171661377,13.049581527709961,22.93000030517578,52.950706481933594,48.112205505371094,338.0
2021-08-10 00:00:00-04:00,7.489999771118164,13.366098403930664,22.920000076293945,53.09090805053711,48.42643356323242,317.5
2021-08-11 00:00:00-04:00,7.449999809265137,13.574095726013184,22.350000381469727,53.025482177734375,48.50498580932617,315.5
2021-08-12 00:00:00-04:00,7.119999885559082,13.537922859191895,24.889999389648438,53.1282958984375,48.56608581542969,330.70001220703125
